,School_Name,School_Level,Establishment_Date,Establishment_Type,Branch_Type,Address,city,gu,dong,Latitude,Longitude
894,서울신가초등학교,초등학교,1988-10-20,공립,본교,서울특별시 송파구 가락동 43-1,서울특별시,송파구,가락동,37.5003628,127.1198778
895,서울삼각산초등학교,초등학교,2002-03-01,공립,본교,서울특별시 강북구 미아동 1353-10,서울특별시,강북구,미아동,37.61614897,127.0145684
896,대진고등학교,고등학교,1985-10-24,사립,본교,서울특별시 노원구 하계동 55-5,서울특별시,노원구,하계동,37.63780685,127.0760900225
897,부산체육고등학교,고등학교,1975-11-14,공립,본교,부산광역시 영도구 동삼동 525,부산광역시,영도구,동삼동,35.07205496,129.064034
898,서울안암초등학교,초등학교,1960-06-07,공립,본교,서울특별시 성북구 안암동2가 93,서울특별시,성북구,안암동2가,37.5871587,127.0220989
899,서울서강초등학교,초등학교,1938-06-07,공립,본교,서울특별시 마포구 상수동 1-1,서울특별시,마포구,상수동,37.54869715,126.9268512
900,부산외국어고등학교,고등학교,1985-01-19,사립,본교,부산광역시 연제구 연산동 1110-2,부산광역시,연제구,연산동,35.18370672,129.0971477
901,도곡중학교,중학교,1991-04-23,공립,본교,서울특별시 강남구 도곡동 541-2,서울특별시,강남구,도곡동,37.49230771,127.0452179
902,중화중학교,중학교,1970-03-03,공립,본교,서울특별시 중랑구 면목동 83,서울특별시,중랑구,면목동,37.58450379,127.0945608
903,서울오봉초등학교,초등학교,2000-03-01,공립,본교,서울특별시 도봉구 도봉동 608-22,서울특별시,도봉구,도봉동,37.67175795,127.040259
904,서울중대초등학교,초등학교,1924-11-13,공립,본교,서울특별시 송파구 송파동 191,서울특별시,송파구,송파동,37.4998119,127.1136055
905,선린중학교,중학교,1899-06-24,공립,본교,서울특별시 용산구 청파동3가 131-2,서울특별시,용산구,청파동3가,37.54276984,126.9660387
906,서울신북초등학교,초등학교,1982-11-11,공립,본교,서울특별시 마포구 중동 42,서울특별시,마포구,중동,37.57110496,126.9053603
907,구일중학교,중학교,1990-01-20,공립,본교,서울특별시 구로구 구로동 685-161,서울특별시,구로구,구로동,37.49530091,126.8737702
908,반송초등학교,초등학교,1969-02-17,공립,본교,부산광역시 해운대구 반송동 250-8,부산광역시,해운대구,반송동,35.22357974,129.1475253
909,명장초등학교,초등학교,1983-01-27,공립,본교,부산광역시 동래구 명장동 273-1,부산광역시,동래구,명장동,35.20819025,129.0965594
910,대동세무고등학교,고등학교,1925-04-18,사립,본교,서울특별시 종로구 계동 35,서울특별시,종로구,계동,37.58158273,126.9879513
911,대성고등학교,고등학교,1969-10-16,사립,본교,서울특별시 은평구 갈현동 267-17,서울특별시,은평구,갈현동,37.62316122,126.9097907
912,불암고등학교,고등학교,2005-03-01,공립,본교,서울특별시 노원구 중계동 364-10,서울특별시,노원구,중계동,37.64915853,127.0803058
913,부산일과학고등학교,고등학교,2011-05-02,공립,본교,부산광역시 사하구 당리동 2,부산광역시,사하구,당리동,35.11720995,128.9888935
914,부산서중학교,중학교,1946-07-02,공립,본교,부산광역시 동구 수정동 1048-689,부산광역시,동구,수정동,35.12549303,129.0363578
915,석관중학교,중학교,1982-12-09,공립,본교,서울특별시 성북구 석관동 88-2,서울특별시,성북구,석관동,37.60814014,127.0667131
916,인창고등학교,고등학교,1953-10-10,사립,본교,서울특별시 서대문구 충정로2가 70,서울특별시,서대문구,충정로2가,37.56488513,126.9640232
917,학진초등학교,초등학교,1988-03-01,공립,본교,부산광역시 사상구 엄궁동 25-21,부산광역시,사상구,엄궁동,35.13302673,128.9751445
918,서울신상도초등학교,초등학교,1982-04-12,공립,본교,서울특별시 동작구 상도동 204-333,서울특별시,동작구,상도동,37.50034802,126.9446159
919,반송여자중학교,중학교,1979-04-14,공립,본교,부산광역시 해운대구 반송동 622-1,부산광역시,해운대구,반송동,35.23297673,129.1444397
920,초장중학교,중학교,1984-01-07,공립,본교,부산광역시 서구 초장동 75-56,부산광역시,서구,초장동,35.09477125,129.0182218
921,연일초등학교,초등학교,1983-01-27,공립,본교,부산광역시 연제구 연산동 1018,부산광역시,연제구,연산동,35.18431973,129.0954537
922,서울무학초등학교,초등학교,1915-09-01,공립,본교,서울특별시 성동구 하왕십리동 950-1,서울특별시,성동구,하왕십리동,37.56327474,127.0296135
923,서울홍연초등학교,초등학교,1975-07-03,공립,본교,서울특별시 서대문구 홍은동 305,서울특별시,서대문구,홍은동,37.58211871,126.9306604
924,중경고등학교,고등학교,1982-03-01,공립,본교,서울특별시 용산구 이촌동 300-302,서울특별시,용산구,이촌동,37.5176804,126.9756383
925,서울위례별초등학교,초등학교,2016-05-04,공립,본교,서울특별시 송파구 장지동 886,서울특별시,송파구,장지동,37.47908713,127.1450416
926,운송초등학교,초등학교,1979-05-07,공립,본교,부산광역시 해운대구 반송동 683-1,부산광역시,해운대구,반송동,35.2286372,129.1460873
927,영등포고등학교,고등학교,1959-04-07,공립,본교,서울특별시 동작구 대방동 13-2,서울특별시,동작구,대방동,37.5080846,126.9331435
928,보성여자고등학교,고등학교,1907-10-10,사립,본교,서울특별시 용산구 용산동2가 1-1123,서울특별시,용산구,용산동2가,37.54308154,126.9842996
929,중앙고등학교,고등학교,1908-06-20,사립,본교,서울특별시 종로구 계동 1,서울특별시,종로구,계동,37.58378822,126.9874726
930,서울언북초등학교,초등학교,1945-04-01,공립,본교,서울특별시 강남구 청담동 27,서울특별시,강남구,청담동,37.52012517,127.0447158
931,정원초등학교,초등학교,2014-05-01,공립,본교,부산광역시 기장군 정관읍 모전리 754,부산광역시,기장군,정관읍,35.33196766,129.1672729
932,배화여자고등학교,고등학교,1898-10-02,사립,본교,서울특별시 종로구 누하동 149,서울특별시,종로구,누하동,37.57954401,126.9672919
933,강동초등학교,초등학교,1962-03-01,공립,본교,부산광역시 해운대구 우동 1113,부산광역시,해운대구,우동,35.17232166,129.1367469
934,구암고등학교,고등학교,2012-05-01,공립,본교,서울특별시 관악구 봉천동 1712-25,서울특별시,관악구,봉천동,37.49244195,126.949625
935,경기초등학교,초등학교,1964-12-03,사립,본교,서울특별시 서대문구 충정로2가 70-2,서울특별시,서대문구,충정로2가,37.56511029,126.9628606
936,신광초등학교,초등학교,1964-11-26,사립,본교,서울특별시 용산구 청파동3가 100,서울특별시,용산구,청파동3가,37.54289988,126.9694475
937,신정중학교,중학교,2009-03-01,공립,본교,부산광역시 기장군 정관읍 용수리 1363,부산광역시,기장군,정관읍,35.32908463,129.1688999905
938,천일중학교,중학교,1994-05-06,공립,본교,서울특별시 강동구 천호동 313-5,서울특별시,강동구,천호동,37.54590987,127.1276362
939,서울컨벤션고등학교,고등학교,1961-12-15,사립,본교,서울특별시 강동구 고덕동 295-1,서울특별시,강동구,고덕동,37.5592845,127.1580303
940,성암여자중학교,중학교,1960-10-01,사립,본교,서울특별시 강북구 미아동 320-1,서울특별시,강북구,미아동,37.62041353,127.0239059
941,세정고등학교,고등학교,1973-06-20,사립,본교,부산광역시 부산진구 양정동 16-185,부산광역시,부산진구,양정동,35.16997026,129.0793616
942,서울안평초등학교,초등학교,1990-10-10,공립,본교,서울특별시 동대문구 장안동 353-1,서울특별시,동대문구,장안동,37.56596821,127.0720334
943,양덕여자중학교,중학교,1993-02-20,공립,본교,부산광역시 북구 구포동 1,부산광역시,북구,구포동,35.2042128,129.0134063
944,홍익대학교사범대학부속여자고등학교,고등학교,1968-03-12,사립,본교,서울특별시 마포구 성산동 산11-60,서울특별시,마포구,성산동,37.55964474,126.9132084
945,서울도곡초등학교,초등학교,1975-03-12,공립,본교,서울특별시 강남구 대치동 924-10,서울특별시,강남구,대치동,37.49951141,127.0544655
946,대저중학교,중학교,1954-09-04,사립,본교,부산광역시 강서구 대저2동 2039,부산광역시,강서구,대저2동,35.17758668,128.956294
947,양화중학교,중학교,1980-12-27,공립,본교,서울특별시 영등포구 문래동3가 48,서울특별시,영등포구,문래동3가,37.5196596,126.8959945
948,서울문현초등학교,초등학교,2007-12-06,공립,본교,서울특별시 송파구 장지동 836,서울특별시,송파구,장지동,37.48279092,127.1302223
949,광안중학교,중학교,1980-04-09,공립,본교,부산광역시 수영구 광안동 977-1,부산광역시,수영구,광안동,35.16822316,129.1049195
950,서울세종고등학교,고등학교,1958-12-28,사립,본교,서울특별시 강남구 수서동 711,서울특별시,강남구,수서동,37.49038935,127.1027968
951,서울아이티고등학교,고등학교,1992-10-30,사립,본교,서울특별시 노원구 중계동 504,서울특별시,노원구,중계동,37.64241844,127.0624493
952,신현고등학교,고등학교,2004-04-29,공립,본교,서울특별시 중랑구 상봉동 482,서울특별시,중랑구,상봉동,37.60524904,127.0929499
953,호암초등학교,초등학교,1985-03-01,공립,본교,부산광역시 수영구 광안동 1194-2,부산광역시,수영구,광안동,35.15419604,129.1103125
954,서울양강초등학교,초등학교,1987-04-23,공립,본교,서울특별시 양천구 신월동 496,서울특별시,양천구,신월동,37.52423449,126.8478515
955,진관중학교,중학교,2018-05-01,공립,본교,서울특별시 은평구 진관동 16,서울특별시,은평구,진관동,37.64425564,126.9257277
956,서울고산초등학교,초등학교,1991-10-29,공립,본교,서울특별시 구로구 고척동 76-10,서울특별시,구로구,고척동,37.49897255,126.8647727
957,서울온수초등학교,초등학교,1984-09-19,공립,본교,서울특별시 구로구 온수동 9-34,서울특별시,구로구,온수동,37.49400506,126.8259667
958,서울후암초등학교,초등학교,1949-10-08,공립,본교,서울특별시 용산구 후암동 30-138,서울특별시,용산구,후암동,37.55136541,126.9817243
959,서울홍파초등학교,초등학교,1960-07-05,공립,본교,서울특별시 동대문구 제기동 678,서울특별시,동대문구,제기동,37.58622252,127.0395199
960,무학여자고등학교,고등학교,1940-04-20,공립,본교,서울특별시 성동구 행당동 322-1,서울특별시,성동구,행당동,37.55762633,127.0338809
961,동해중학교,중학교,1967-11-27,사립,본교,부산광역시 동래구 명륜동 8-25,부산광역시,동래구,명륜동,35.21702368,129.0889348
962,서울발산초등학교,초등학교,1979-10-18,공립,본교,서울특별시 강서구 내발산동 408,서울특별시,강서구,내발산동,37.55026244,126.8309944
963,안진초등학교,초등학교,2006-03-01,공립,본교,부산광역시 동래구 안락동 1252,부산광역시,동래구,안락동,35.19474685,129.0991925
964,수송중학교,중학교,2001-05-16,공립,본교,서울특별시 강북구 번동 456-1,서울특별시,강북구,번동,37.63680065,127.0339176
965,서울마장초등학교,초등학교,2005-03-01,공립,본교,서울특별시 성동구 마장동 766-49,서울특별시,성동구,마장동,37.56830949,127.042128
966,서울사근초등학교,초등학교,1967-11-13,공립,본교,서울특별시 성동구 사근동 291-5,서울특별시,성동구,사근동,37.562685,127.047545
967,부산중앙중학교,중학교,1960-04-15,공립,본교,부산광역시 기장군 정관읍 방곡리 409,부산광역시,기장군,정관읍,35.32256309,129.1875912
968,한성중학교,중학교,1928-09-25,사립,본교,서울특별시 서대문구 북아현동 170-1,서울특별시,서대문구,북아현동,37.55909644,126.9544565
969,장위중학교,중학교,1984-12-08,공립,본교,서울특별시 성북구 장위동 231-623,서울특별시,성북구,장위동,37.61129251,127.0408411
970,상리초등학교,초등학교,1994-03-01,공립,본교,부산광역시 영도구 동삼동 1123-11,부산광역시,영도구,동삼동,35.08399667,129.0670777
971,서울송전초등학교,초등학교,1978-10-31,공립,본교,서울특별시 송파구 잠실동 44-2,서울특별시,송파구,잠실동,37.50881326,127.0951265
972,대영중학교,중학교,1988-05-02,공립,본교,서울특별시 영등포구 신길동 342-49,서울특별시,영등포구,신길동,37.50343784,126.905208
973,영등포중학교,중학교,1906-04-07,공립,본교,서울특별시 동작구 대방동 13-2,서울특별시,동작구,대방동,37.5080846,126.9331435
974,명호중학교,중학교,2008-11-05,공립,본교,부산광역시 강서구 명지동 3235-3,부산광역시,강서구,명지동,35.08053123,128.898733
975,신도중학교,중학교,2010-05-19,공립,본교,서울특별시 은평구 진관동 208,서울특별시,은평구,진관동,37.63298366,126.9308787
976,한양초등학교,초등학교,1966-05-15,사립,본교,서울특별시 성동구 사근동 110,서울특별시,성동구,사근동,37.55762103,127.0502634
977,동성고등학교,고등학교,1938-12-08,사립,본교,서울특별시 종로구 혜화동 90-7,서울특별시,종로구,혜화동,37.58496996,127.0030619
978,녹산중학교,중학교,1953-04-10,사립,본교,부산광역시 강서구 녹산동 136-6,부산광역시,강서구,녹산동,35.11814821,128.8878836
979,서울등명초등학교,초등학교,1995-09-01,공립,본교,서울특별시 강서구 등촌동 690-2,서울특별시,강서구,등촌동,37.56089445,126.8423822
980,서울연신초등학교,초등학교,1976-03-18,공립,본교,서울특별시 은평구 불광동 73-1,서울특별시,은평구,불광동,37.62605996,126.9277513
981,서울내발산초등학교,초등학교,1984-06-21,공립,본교,서울특별시 강서구 내발산동 707,서울특별시,강서구,내발산동,37.55088255,126.8381642
982,성전초등학교,초등학교,1971-03-01,공립,본교,부산광역시 부산진구 전포동 164-8,부산광역시,부산진구,전포동,35.16398833,129.0663612
983,영도여자고등학교,고등학교,1975-11-14,공립,본교,부산광역시 영도구 동삼동 514-18,부산광역시,영도구,동삼동,35.07352806,129.0659942
